,visitId,ranking,pageId
280,1495140967,1,3649901
281,1495140967,1,3651176
282,1495140967,1,3651221
283,1495140967,1,3654301
284,1495140967,1,3729326
285,1495140967,1,3855981
286,1495140967,1,3764466
287,1495140967,2,3759756
287,1495140967,2,3746411
288,1495140967,2,3651091
288,1495140967,2,3665886
289,1495140967,2,3650321
289,1495140967,2,3730051
290,1495140967,2,3655096
290,1495140967,2,3703706
291,1495140967,2,3846481
291,1495140967,2,3703461
292,1495140967,2,3822896
292,1495140967,2,3826091
293,1495140967,2,3749291
293,1495140967,2,3650241
294,1495140967,2,3730061
294,1495140967,2,3649621
295,1495140967,2,3774496
295,1495140967,2,3654331
296,1495140967,2,3654541
296,1495140967,2,3649641
297,1495140967,2,3655471
297,1495140967,2,3848871
298,1495140967,2,3650376
298,1495140967,2,3654901
299,1495140967,2,3651166
299,1495140967,2,3650851
300,1495140967,2,3749131
300,1495140967,2,3764261
301,1495140967,2,3651906
301,1495140967,2,3729526
302,1495140967,2,3650711
302,1495140967,2,3847241
303,1495140967,2,3671406
303,1495140967,2,3654251
304,1495140967,2,3650301
304,1495140967,2,3654251
305,1495140967,2,3650561
305,1495140967,2,3655036
306,1495140967,2,3649576
306,1495140967,2,3656811
307,1495140967,2,3654591
307,1495140967,2,3676036
308,1495140967,2,3729501
308,1495140967,2,3749381
309,1495140967,2,3651916
309,1495140967,2,3764406
310,1495140967,2,3749201
310,1495140967,2,3655641
311,1495140967,2,3655606
311,1495140967,2,3653561
312,1495140967,2,3730066
312,1495140967,2,3654601
313,1495140967,2,3649836
313,1495140967,2,3655576
314,1495140967,4,3856056
314,1495140967,4,3651931
314,1495140967,4,3730021
314,1495140967,4,3653891
314,1495140967,4,3733636
314,1495140967,4,3655471
315,1495140967,4,3764541
315,1495140967,4,3654171
315,1495140967,4,3670696
315,1495140967,4,3699431
315,1495140967,4,3654086
315,1495140967,4,3654671
316,1495140967,4,3668251
316,1495140967,4,3781321
316,1495140967,4,3729531
316,1495140967,4,3654346
316,1495140967,4,3650916
316,1495140967,4,3650256
317,1495140967,4,3749356
317,1495140967,4,3650616
317,1495140967,4,3749371
317,1495140967,4,3815736
317,1495140967,4,3653891
317,1495140967,4,3650991
318,1495140967,4,3764781
318,1495140967,4,3749391
318,1495140967,4,3699431
318,1495140967,4,3650706
318,1495140967,4,3654406
318,1495140967,4,3650786
319,1495140967,4,3846251
319,1495140967,4,3649551
319,1495140967,4,3651261
319,1495140967,4,3650676
319,1495140967,4,3650306
319,1495140967,4,3655521
320,1495140967,4,3749161
320,1495140967,4,3655481
320,1495140967,4,3845131
320,1495140967,4,3650191
320,1495140967,4,3649846
320,1495140967,4,3749141
321,1495140967,4,3654446
321,1495140967,4,3729876
321,1495140967,4,3764321
321,1495140967,4,3654996
321,1495140967,4,3749151
321,1495140967,4,3655096
322,1495140967,4,3654726
322,1495140967,4,3654751
322,1495140967,4,3847451
322,1495140967,4,3749166
322,1495140967,4,3751116
322,1495140967,4,3651876
323,1495140967,4,3764396
323,1495140967,4,3764521
323,1495140967,4,3650696
323,1495140967,4,3730141
323,1495140967,4,3651076
323,1495140967,4,3651176
324,1495140967,4,3650046
324,1495140967,4,3747421
324,1495140967,4,3655241
324,1495140967,4,3650346
324,1495140967,4,3654716
324,1495140967,4,3763201
325,1495140967,4,3655151
325,1495140967,4,3654281
325,1495140967,4,3654366
325,1495140967,4,3729931
325,1495140967,4,3764341
325,1495140967,4,3770216
326,1495140967,4,3749246
326,1495140967,4,3653986
326,1495140967,4,3654341
326,1495140967,4,3856031
326,1495140967,4,3854621
326,1495140967,4,3649636
327,1495140967,4,3654481
327,1495140967,4,3751116
327,1495140967,4,3651136
327,1495140967,4,3649586
327,1495140967,4,3650376
327,1495140967,4,3749201
328,1495140967,4,3743516
328,1495140967,4,3654096
328,1495140967,4,3650106
328,1495140967,4,3650826
328,1495140967,4,3650441
328,1495140967,4,3650791
329,1495140967,4,3854626
329,1495140967,4,3654526
329,1495140967,4,3669186
329,1495140967,4,3649816
329,1495140967,4,3730086
329,1495140967,4,3855166
330,1495140967,4,3651201
330,1495140967,4,3649866
330,1495140967,4,3764376
330,1495140967,4,3650351
330,1495140967,4,3838241
330,1495140967,4,3651921
331,1495140967,4,3650906
331,1495140967,4,3654636
331,1495140967,4,3855001
331,1495140967,4,3703461
331,1495140967,4,3655186
331,1495140967,4,3659576
332,1495140967,4,3650671
332,1495140967,4,3653906
332,1495140967,4,3649501
332,1495140967,4,3729806
332,1495140967,4,3650981
332,1495140967,4,3654961
333,1495140967,4,3649486
333,1495140967,4,3687661
333,1495140967,4,3749266
333,1495140967,4,3749351
333,1495140967,4,3655361
333,1495140967,4,3798836
334,1495140967,4,3759736
334,1495140967,4,3650656
334,1495140967,4,3764781
334,1495140967,4,3655381
334,1495140967,4,3808051
334,1495140967,4,3763866
335,1495140967,4,3649436
335,1495140967,4,3655636
335,1495140967,4,3845561
335,1495140967,4,3759731
335,1495140967,4,3654486
335,1495140967,4,3654826
336,1495140967,4,3764386
336,1495140967,4,3749196
336,1495140967,4,3729936
336,1495140967,4,3749341
336,1495140967,4,3650486
336,1495140967,4,3654751
337,1495140967,4,3856171
337,1495140967,4,3821166
337,1495140967,4,3729631
337,1495140967,4,3760556
337,1495140967,4,3651111
337,1495140967,4,3654231
338,1495140967,4,3749351
338,1495140967,4,3650496
338,1495140967,4,3730141
338,1495140967,4,3654226
338,1495140967,4,3655671
338,1495140967,4,3655476
339,1495140967,4,3655371
339,1495140967,4,3764521
339,1495140967,4,3655431
339,1495140967,4,3649496
339,1495140967,4,3654481
339,1495140967,4,3651096
340,1495140967,4,3729501
340,1495140967,4,3654286
340,1495140967,4,3729616
340,1495140967,4,3655016
340,1495140967,4,3763566
340,1495140967,4,3655131
341,1495140967,1,3760811
342,1495140967,1,3655451
343,1495140967,1,3776141
344,1495140967,1,3854621
345,1495140967,1,3763306
346,1495140967,1,3656806
347,1495140967,1,3649936
348,1495140967,1,3853786
349,1495140967,1,3703461
350,1495140967,1,3764476
351,1495140967,1,3688376
352,1495140967,1,3729876
353,1495140967,1,3656331
354,1495140967,1,3650621
355,1495140967,1,3729321
356,1495140967,1,3654826
357,1495140967,1,3763051
358,1495140967,1,3655076
359,1495140967,1,3654936
360,1495140967,1,3665791
361,1495140967,1,3730001
362,1495140967,1,3654696
363,1495140967,1,3764536
364,1495140967,1,3654451
365,1495140967,1,3654311
366,1495140967,1,3650721
367,1495140967,1,3651251
368,1495111676,4,3654711
368,1495111676,4,3649526
368,1495111676,4,3650341
368,1495111676,4,3655066
368,1495111676,4,3651191
368,1495111676,4,3764676
368,1495111676,4,3729751
368,1495111676,4,3761906
368,1495111676,4,3730061
368,1495111676,4,3655456
368,1495111676,4,3655131
368,1495111676,4,3650476
368,1495111676,4,3650901
368,1495111676,4,3650841
368,1495111676,4,3651971
368,1495111676,4,3649581
368,1495111676,4,3650471
368,1495111676,4,3654696
368,1495111676,4,3650396
368,1495111676,4,3651871
368,1495111676,4,3763226
368,1495111676,4,3729926
369,1495105677,2,3654556
369,1495105677,2,3855996
370,1495111173,1,3764481
371,1495126825,1,3730026
372,1495175153,1,3650986
373,1495100099,3,3650791
373,1495100099,3,3649636
373,1495100099,3,3749196
373,1495100099,3,3655341
373,1495100099,3,3655056
374,1495111586,4,3655601
374,1495111586,4,3759796
374,1495111586,4,3760556
374,1495111586,4,3651146
374,1495111586,4,3759761
374,1495111586,4,3764561
374,1495111586,4,3650041
374,1495111586,4,3764491
375,1495092984,4,3655611
375,1495092984,4,3762006
375,1495092984,4,3815341
375,1495092984,4,3655521
375,1495092984,4,3759766
375,1495092984,4,3654521
375,1495092984,4,3655331
376,1495143821,1,3654931
377,1495157524,1,3650356
378,1495142616,1,3651191
379,1495131772,1,3654551
380,1495169359,1,3651931
381,1495107564,1,3751101
382,1495160852,1,3764351
383,1495097286,1,3655661
384,1495167091,1,3751661
385,1495108426,1,3650776
386,1495097027,1,3730036
387,1495126224,1,3654476
388,1495160680,4,3650156
388,1495160680,4,3764336
388,1495160680,4,3650786
388,1495160680,4,3749106
388,1495160680,4,3749136
388,1495160680,4,3761711
388,1495160680,4,3655156
388,1495160680,4,3845581
388,1495160680,4,3759801
388,1495160680,4,3655681
388,1495160680,4,3649871
388,1495160680,4,3654206
388,1495160680,4,3729936
388,1495160680,4,3848546
388,1495160680,4,3649211
388,1495160680,4,3651871
388,1495160680,4,3655381
388,1495160680,4,3749386
388,1495160680,4,3665791
388,1495160680,4,3672666
388,1495160680,4,3649791
388,1495160680,4,3654656
388,1495160680,4,3654706
388,1495160680,4,3764371
388,1495160680,4,3737831
388,1495160680,4,3700691
388,1495160680,4,3649436
388,1495160680,4,3650596
388,1495160680,4,3649591
388,1495160680,4,3729766
388,1495160680,4,3654126
388,1495160680,4,3649536
388,1495160680,4,3650641
389,1495175127,4,3759761
389,1495175127,4,3751041
389,1495175127,4,3651041
389,1495175127,4,3654231
389,1495175127,4,3729751
389,1495175127,4,3760806
389,1495175127,4,3730121
389,1495175127,4,3654761
389,1495175127,4,3650341
389,1495175127,4,3654931
389,1495175127,4,3651166
389,1495175127,4,3749376
389,1495175127,4,3649726
389,1495175127,4,3761711
389,1495175127,4,3650526
389,1495175127,4,3654951
389,1495175127,4,3811531
389,1495175127,4,3651016
389,1495175127,4,3763306
389,1495175127,4,3855011
389,1495175127,4,3654161
389,1495175127,4,3760851
390,1495098271,1,3650161
391,1495141017,4,3650646
391,1495141017,4,3730151
391,1495141017,4,3651201
391,1495141017,4,3651261
391,1495141017,4,3654971
391,1495141017,4,3649506
391,1495141017,4,3654156
391,1495141017,4,3654201
391,1495141017,4,3650906
391,1495141017,4,3654526
391,1495141017,4,3749201
391,1495141017,4,3649986
391,1495141017,4,3655296
391,1495141017,4,3650546
391,1495141017,4,3749381
392,1495121937,1,3655421
393,1495147501,4,3651256
393,1495147501,4,3737571
393,1495147501,4,3655706
393,1495147501,4,3849621
393,1495147501,4,3699591
393,1495147501,4,3654491
393,1495147501,4,3654981
393,1495147501,4,3649616
393,1495147501,4,3655201
393,1495147501,4,3764541
394,1495130062,4,3729761
394,1495130062,4,3653926
394,1495130062,4,3749511
394,1495130062,4,3729781
394,1495130062,4,3856016
394,1495130062,4,3654651
394,1495130062,4,3760856
394,1495130062,4,3651161
394,1495130062,4,3651101
394,1495130062,4,3839671
394,1495130062,4,3655151
394,1495130062,4,3695376
394,1495130062,4,3665886
394,1495130062,4,3729856
394,1495130062,4,3729521
395,1495095973,4,3853786
395,1495095973,4,3839341
395,1495095973,4,3655546
395,1495095973,4,3649621
395,1495095973,4,3654001
395,1495095973,4,3654301
395,1495095973,4,3847316
395,1495095973,4,3655426
395,1495095973,4,3806301
396,1495144014,4,3650636
396,1495144014,4,3730066
396,1495144014,4,3651946
396,1495144014,4,3763871
396,1495144014,4,3845156
396,1495144014,4,3654101
396,1495144014,4,3763346
396,1495144014,4,3650466
396,1495144014,4,3749171
397,1495122889,4,3760571
397,1495122889,4,3655696
397,1495122889,4,3651901
397,1495122889,4,3650516
397,1495122889,4,3729741
397,1495122889,4,3651026
397,1495122889,4,3665791
397,1495122889,4,3655016
397,1495122889,4,3697746
397,1495122889,4,3764701
397,1495122889,4,3656386
397,1495122889,4,3649666
397,1495122889,4,3695441
398,1495111469,4,3653896
398,1495111469,4,3669186
398,1495111469,4,3650596
398,1495111469,4,3838241
398,1495111469,4,3651216
398,1495111469,4,3655211
398,1495111469,4,3655656
398,1495111469,4,3649651
398,1495111469,4,3743516
399,1495124199,4,3650196
399,1495124199,4,3764386
399,1495124199,4,3748021
399,1495124199,4,3749341
399,1495124199,4,3759731
399,1495124199,4,3730056
399,1495124199,4,3764251
399,1495124199,4,3651046
399,1495124199,4,3651146
399,1495124199,4,3704826
399,1495124199,4,3654676
400,1495107189,2,3654256
400,1495107189,2,3655181
401,1495123586,4,3847396
401,1495123586,4,3811531
401,1495123586,4,3655316
401,1495123586,4,3852401
401,1495123586,4,3764781
401,1495123586,4,3764386
401,1495123586,4,3650346
401,1495123586,4,3650781
401,1495123586,4,3764306
401,1495123586,4,3654606
402,1495123586,4,3689851
402,1495123586,4,3650841
402,1495123586,4,3729831
402,1495123586,4,3729706
402,1495123586,4,3651951
402,1495123586,4,3655176
402,1495123586,4,3759771
402,1495123586,4,3654366
402,1495123586,4,3654766
402,1495123586,4,3649526
403,1495123586,4,3649731
403,1495123586,4,3655401
403,1495123586,4,3672551
403,1495123586,4,3764336
403,1495123586,4,3829111
403,1495123586,4,3649786
403,1495123586,4,3841761
403,1495123586,4,3650631
403,1495123586,4,3654576
403,1495123586,4,3650936
404,1495123586,4,3650656
404,1495123586,4,3764341
404,1495123586,4,3650746
404,1495123586,4,3655041
404,1495123586,4,3699231
404,1495123586,4,3655036
404,1495123586,4,3855941
404,1495123586,4,3669051
404,1495123586,4,3847221
404,1495123586,4,3730101
405,1495123586,4,3655606
405,1495123586,4,3847396
405,1495123586,4,3749081
405,1495123586,4,3650516
405,1495123586,4,3653931
405,1495123586,4,3733636
405,1495123586,4,3730121
405,1495123586,4,3764591
405,1495123586,4,3747421
405,1495123586,4,3649576
406,1495123586,4,3654401
406,1495123586,4,3655621
406,1495123586,4,3729806
406,1495123586,4,3650796
406,1495123586,4,3654351
406,1495123586,4,3749361
406,1495123586,4,3655501
406,1495123586,4,3656816
406,1495123586,4,3655006
406,1495123586,4,3781346
407,1495123586,4,3764346
407,1495123586,4,3808051
407,1495123586,4,3650406
407,1495123586,4,3650046
407,1495123586,4,3729831
407,1495123586,4,3650961
407,1495123586,4,3655431
407,1495123586,4,3749226
407,1495123586,4,3851946
407,1495123586,4,3654666
408,1495123586,4,3655201
408,1495123586,4,3654221
408,1495123586,4,3649691
408,1495123586,4,3651116
408,1495123586,4,3749351
408,1495123586,4,3761391
408,1495123586,4,3649516
408,1495123586,4,3729361
408,1495123586,4,3764476
408,1495123586,4,3655436
409,1495123586,3,3654731
409,1495123586,3,3822896
409,1495123586,3,3761906
409,1495123586,3,3654191
410,1495123586,3,3730191
410,1495123586,3,3764346
410,1495123586,3,3655546
410,1495123586,3,3655561
411,1495123586,3,3762451
411,1495123586,3,3654286
411,1495123586,3,3650906
411,1495123586,3,3650161
412,1495123586,3,3764396
412,1495123586,3,3654996
412,1495123586,3,3856066
412,1495123586,3,3764341
413,1495123586,3,3659576
413,1495123586,3,3682826
413,1495123586,3,3653931
413,1495123586,3,3729631
414,1495123586,3,3650416
414,1495123586,3,3653906
414,1495123586,3,3729991
414,1495123586,3,3650001
415,1495123586,3,3649826
415,1495123586,3,3650156
415,1495123586,3,3650281
415,1495123586,3,3650946
416,1495123586,3,3649801
416,1495123586,3,3766111
416,1495123586,3,3654741
416,1495123586,3,3654921
417,1495123586,4,3649921
417,1495123586,4,3840141
417,1495123586,4,3655361
417,1495123586,4,3848871
417,1495123586,4,3770961
417,1495123586,4,3729831
417,1495123586,4,3760951
417,1495123586,4,3655291
417,1495123586,4,3703461
417,1495123586,4,3666931
418,1495123586,4,3845516
418,1495123586,4,3650156
418,1495123586,4,3654826
418,1495123586,4,3854621
418,1495123586,4,3729991
418,1495123586,4,3654446
418,1495123586,4,3654866
418,1495123586,4,3650441
418,1495123586,4,3649456
418,1495123586,4,3764346
419,1495123586,4,3653901
419,1495123586,4,3649921
419,1495123586,4,3846606
419,1495123586,4,3759726
419,1495123586,4,3730146
419,1495123586,4,3654531
419,1495123586,4,3729571
419,1495123586,4,3729521
419,1495123586,4,3730066
419,1495123586,4,3764231
420,1495123586,4,3654526
420,1495123586,4,3764561
420,1495123586,4,3729626
420,1495123586,4,3651216
420,1495123586,4,3649641
420,1495123586,4,3729646
420,1495123586,4,3730146
420,1495123586,4,3848861
420,1495123586,4,3751031
420,1495123586,4,3774496
421,1495123586,4,3650401
421,1495123586,4,3846601
421,1495123586,4,3654216
421,1495123586,4,3856001
421,1495123586,4,3650661
421,1495123586,4,3655411
421,1495123586,4,3655456
421,1495123586,4,3654146
421,1495123586,4,3655446
421,1495123586,4,3729806
422,1495123586,4,3655361
422,1495123586,4,3749341
422,1495123586,4,3847211
422,1495123586,4,3746866
422,1495123586,4,3729776
422,1495123586,4,3729771
422,1495123586,4,3653971
422,1495123586,4,3729516
422,1495123586,4,3655496
422,1495123586,4,3654541
423,1495123586,4,3651106
423,1495123586,4,3654711
423,1495123586,4,3654551
423,1495123586,4,3650916
423,1495123586,4,3743516
423,1495123586,4,3759781
423,1495123586,4,3649501
423,1495123586,4,3650676
423,1495123586,4,3807386
423,1495123586,4,3729711
424,1495123586,4,3756611
424,1495123586,4,3846596
424,1495123586,4,3691366
424,1495123586,4,3650991
424,1495123586,4,3856196
424,1495123586,4,3654326
424,1495123586,4,3650696
424,1495123586,4,3749331
424,1495123586,4,3654186
424,1495123586,4,3729416
425,1495123586,3,3649951
425,1495123586,3,3749246
425,1495123586,3,3651016
425,1495123586,3,3846511
426,1495123586,3,3700596
426,1495123586,3,3650361
426,1495123586,3,3655461
426,1495123586,3,3651046
427,1495123586,3,3846901
427,1495123586,3,3654586
427,1495123586,3,3654661
427,1495123586,3,3649826
428,1495123586,3,3750181
428,1495123586,3,3764231
428,1495123586,3,3855991
428,1495123586,3,3772541
429,1495123586,3,3650786
429,1495123586,3,3650921
429,1495123586,3,3655471
429,1495123586,3,3764536
430,1495123586,3,3654746
430,1495123586,3,3654116
430,1495123586,3,3654871
430,1495123586,3,3730061
431,1495123586,3,3650446
431,1495123586,3,3654541
431,1495123586,3,3655236
431,1495123586,3,3654436
432,1495123586,3,3854916
432,1495123586,3,3655486
432,1495123586,3,3764341
432,1495123586,3,3654176
433,1495144393,4,3760851
433,1495144393,4,3654091
433,1495144393,4,3650161
433,1495144393,4,3650386
433,1495144393,4,3729966
433,1495144393,4,3650556
434,1495135002,4,3654596
434,1495135002,4,3856016
434,1495135002,4,3730181
434,1495135002,4,3650626
434,1495135002,4,3650971
434,1495135002,4,3651266
434,1495135002,4,3651916
434,1495135002,4,3654536
435,1495108134,4,3682826
435,1495108134,4,3730051
435,1495108134,4,3651206
435,1495108134,4,3654946
435,1495108134,4,3730101
435,1495108134,4,3654331
435,1495108134,4,3654016
435,1495108134,4,3655561
435,1495108134,4,3655481
435,1495108134,4,3729496
436,1495168222,4,3695376
436,1495168222,4,3651166
436,1495168222,4,3654971
436,1495168222,4,3651131
436,1495168222,4,3651931
436,1495168222,4,3654751
436,1495168222,4,3649916
437,1495121789,4,3649626
437,1495121789,4,3651001
437,1495121789,4,3848546
437,1495121789,4,3845156
437,1495121789,4,3729846
437,1495121789,4,3730151
437,1495121789,4,3841761
437,1495121789,4,3654356
438,1495137610,4,3764561
438,1495137610,4,3729406
438,1495137610,4,3650376
438,1495137610,4,3837326
438,1495137610,4,3649821
438,1495137610,4,3649456
438,1495137610,4,3649486
439,1495127043,2,3763306
439,1495127043,2,3653911
439,1495127043,2,3650961
440,1495097878,4,3654841
440,1495097878,4,3749311
440,1495097878,4,3649476
440,1495097878,4,3654966
440,1495097878,4,3650611
440,1495097878,4,3729941
441,1495151717,3,3654711
441,1495151717,3,3655441
441,1495151717,3,3729911
441,1495151717,3,3649926
441,1495151717,3,3649691
442,1495129690,4,3655566
442,1495129690,4,3654201
